Date,price,High,Low,return_1,price_range,future_volatility_7d,sma_20,trend_regime,volatility_10,volatility_regime
2021-07-09,33798.01171875,34042.29296875,32318.880859375,0.02800225791699673,0.05099152351671944,0.01887496843307385,33901.0083984375,TREND_DOWN,0.027422610020537072,HIGH_VOLATILITY
2021-07-10,33520.51953125,34209.0703125,33116.01171875,-0.008210311003178261,0.032608641185617064,0.019592104938048267,33792.11953125,TREND_DOWN,0.026765700872755448,HIGH_VOLATILITY
2021-07-11,34240.1875,34584.703125,33346.73828125,0.021469475378479208,0.03615531730806089,0.016653635126878126,33920.29423828125,TREND_UP,0.02419763829331533,LOW_VOLATILITY
2021-07-12,33155.84765625,34592.15625,32697.30859375,-0.031668630428790756,0.05714972742953879,0.016468607835576556,33952.80361328125,TREND_DOWN,0.026232094033438118,HIGH_VOLATILITY
2021-07-13,32702.025390625,33327.1015625,32261.419921875,-0.013687548281983153,0.032587634187652155,0.01857607740417937,33901.753515625,TREND_DOWN,0.024925127130492403,LOW_VOLATILITY
2021-07-14,32822.34765625,33061.3984375,31639.125,0.003679352094793975,0.04333247129046152,0.039090510510127525,33809.7490234375,TREND_DOWN,0.023824771005103437,LOW_VOLATILITY
2021-07-15,31780.73046875,33159.640625,31175.708984375,-0.031734999531688124,0.06242561487300616,0.03693175210562532,33816.89658203125,TREND_DOWN,0.022007219276479195,LOW_VOLATILITY
2021-07-16,31421.5390625,32218.40625,31100.673828125,-0.011302175908234458,0.03557217294963621,0.038587670848897256,33778.65966796875,TREND_DOWN,0.02085003332769028,LOW_VOLATILITY
2021-07-17,31533.068359375,31935.9453125,31223.990234375,0.003549453661488622,0.022578046323022377,0.03865867096961433,33622.830859375,TREND_DOWN,0.021147453295545633,LOW_VOLATILITY
2021-07-18,31796.810546875,32398.99609375,31215.4921875,0.008363987433579023,0.03722083711840448,0.03917036868657125,33490.95458984375,TREND_DOWN,0.02009476257667391,LOW_VOLATILITY
2021-07-19,30817.83203125,31885.859375,30563.734375,-0.030788575922789052,0.04290129813996437,0.03552226628997754,33238.45732421875,TREND_DOWN,0.018503833355038368,LOW_VOLATILITY
2021-07-20,29807.34765625,31006.1875,29360.955078125,-0.03278895069501786,0.05519553235156862,0.024009540580310802,32976.78291015625,TREND_DOWN,0.01995768912794537,LOW_VOLATILITY
2021-07-21,32110.693359375,32752.326171875,29526.18359375,0.07727442675168827,0.10046941503314188,0.019397919157704932,32903.71171875,TREND_DOWN,0.03344358018146427,HIGH_VOLATILITY
2021-07-22,32313.10546875,32576.400390625,31745.298828125,0.006303573302191001,0.025720262736856358,0.020803001582120756,32824.5146484375,TREND_DOWN,0.032331204063466984,HIGH_VOLATILITY
2021-07-23,33581.55078125,33581.55078125,32057.892578125,0.03925482537500802,0.045371883301343036,0.022704304396694627,32770.16484375,TREND_UP,0.034488022960711906,HIGH_VOLATILITY
2021-07-24,34292.4453125,34490.390625,33424.859375,0.021169199000986128,0.0310718947071296,0.02903366813538052,32720.398046875,TREND_UP,0.0349563979481001,HIGH_VOLATILITY
2021-07-25,35350.1875,35364.92578125,33881.8359375,0.030844758309330533,0.04195422849595918,0.03868386111471517,32800.6072265625,TREND_UP,0.03322176020566282,HIGH_VOLATILITY
2021-07-26,37337.53515625,40499.67578125,35287.3125,0.05621887171744144,0.13960116165776124,0.036855054459650274,32955.72421875,TREND_UP,0.034959060705360846,HIGH_VOLATILITY
2021-07-27,39406.94140625,39406.94140625,36441.7265625,0.055424286615063156,0.0752460033165556,0.03181081999523159,33233.3048828125,TREND_UP,0.03640526692770386,HIGH_VOLATILITY
2021-07-28,39995.90625,40816.0703125,38862.4375,0.014945713184850051,0.048845819376826846,0.03586168439489847,33589.231640625,TREND_UP,0.03616741583883317,HIGH_VOLATILITY
2021-07-29,40008.421875,40593.0703125,39352.05859375,0.00031292265067750513,0.031018762065330777,0.037463597640265626,33899.7521484375,TREND_UP,0.0320565820326139,HIGH_VOLATILITY
2021-07-30,42235.546875,42235.546875,38397.35546875,0.055666404612466414,0.09087585435106314,0.035686225353703284,34335.503515625,TREND_UP,0.025235853090990586,LOW_VOLATILITY
2021-07-31,41626.1953125,42231.44921875,41110.83203125,-0.014427457617713135,0.02692096116609264,0.03736166167052683,34704.80390625,TREND_UP,0.025127786603527623,LOW_VOLATILITY
2021-08-01,39974.89453125,42541.6796875,39540.94140625,-0.039669750474507826,0.0750655709398858,0.03303500327401429,35045.75625,TREND_UP,0.03240094854948565,HIGH_VOLATILITY
2021-08-02,39201.9453125,40419.1796875,38746.34765625,-0.019335866368471732,0.042672168891491155,0.03322112217985436,35370.75224609375,TREND_UP,0.03417761087216112,HIGH_VOLATILITY
2021-08-03,38152.98046875,39750.03125,37782.05078125,-0.02675797936526192,0.05158130359859869,0.030778787340019386,35637.28388671875,TREND_UP,0.03666033119642174,HIGH_VOLATILITY
2021-08-04,39747.50390625,39952.296875,37589.1640625,0.041792893187100555,0.05945361545403647,0.03126810803339279,36035.62255859375,TREND_UP,0.037462819875665535,HIGH_VOLATILITY
2021-08-05,40869.5546875,41341.93359375,37458.00390625,0.02822946527400849,0.09503234662568771,0.03531572313288293,36508.02333984375,TREND_UP,0.03477587841470069,HIGH_VOLATILITY
2021-08-06,42816.5,43271.66015625,39932.1796875,0.04763803587748594,0.07799517636308433,0.041096886787522394,37072.194921875,TREND_UP,0.03370707331628992,HIGH_VOLATILITY
2021-08-07,44555.80078125,44689.859375,42618.56640625,0.04062220829002827,0.04648761625717751,0.04100069514844292,37710.14443359375,TREND_UP,0.035170111631582096,HIGH_VOLATILITY
2021-08-08,43798.1171875,45282.3515625,43331.91015625,-0.017005273846830926,0.044532540015365246,0.03976176045548523,38359.15869140625,TREND_UP,0.03618873453299986,HIGH_VOLATILITY
